"Species_SubSpecies","Species_SubSpecies.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"Taraxacum alaskanum agg.","Taraxacum alaskanum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,13,1969,1,"wfo-0000044161","urn:lsid:ipni.org:names:249489-2","GCC-442998AF-524D-479C-B302-FA3F31614D6D","Taraxacum alaskanum","species","wfo-4000037583","Rydb.","Asteraceae","","",NA,"Taraxacum","","alaskanum","","species","Valid","Bull. Torrey Bot. Club 28: 512 (1901)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from 512 1901  to Bull. Torrey Bot. Club 28: 512 (1901), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-142719 >Th","http://www.theplantlist.org/tpl1.1/record/gcc-142719","The Asteraceaae TEN","A","gcc-142719","",TRUE,"Synonym","wfo-0000056235","Taraxacum alaskanum var. alaskanum"
"Taraxacum arcticum agg.","Taraxacum arcticum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,1970,1,"wfo-0000091455","urn:lsid:ipni.org:names:249501-2","GCC-CC51B72D-13E6-4786-9613-5869781E92E0","Taraxacum arcticum","species","wfo-4000037583","Dahlst.","Asteraceae","","",NA,"Taraxacum","","arcticum","","species","Valid","Ark. Bot. 4, n.° 8: 8 (1905)","Accepted","","wfo-0000073970",NA,"Source in seed data: gcc Update namepublishedIn from 8 1905  to Ark. Bot. 4, n.° 8: 8 (1905), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-47720 >The Plant Lis","http://www.theplantlist.org/tpl1.1/record/gcc-47720","The Asteraceaae TEN","A","gcc-47720","",TRUE,"Synonym","wfo-0000053967","Taraxacum arcticum f. arcticum"
"Taraxacum glabrum agg.","Taraxacum glabrum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1971,1,"wfo-0000030111","urn:lsid:ipni.org:names:253429-1","GCC-184432EB-882A-4235-9C82-DB878E21B51F","Taraxacum glabrum","species","wfo-4000037583","DC.","Asteraceae","","",NA,"Taraxacum","","glabrum","","species","Valid","Prodr. 7(1): 147 (1838)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Prodr. [A. P. de Candolle] 7(1): 147. 1838 [late Apr 1838]  to Prodr. 7(1): 147 (1838), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl","http://www.theplantlist.org/tpl1.1/record/gcc-129107","The Asteraceaae TEN","A","gcc-129107","",FALSE,"","",""
"Taraxacum ceratophorum agg.","Taraxacum ceratophorum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,15,1972,1,"wfo-0000059085","urn:lsid:ipni.org:names:249510-2","GCC-EFDA88EB-D85D-4B8A-8069-02E7CBED14B0","Taraxacum californicum","species","wfo-4000037583","Munz & I.M.Johnst.","Asteraceae","","",NA,"Taraxacum","","californicum","","species","Valid","Bull. Torrey Bot. Club 52: 227 (1925)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from 227 1925  to Bull. Torrey Bot. Club 52: 227 (1925), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-1618 >The ","http://www.theplantlist.org/tpl1.1/record/gcc-1618","The Asteraceaae TEN","A","gcc-1618","",TRUE,"Synonym","wfo-0000102816","Taraxacum ceratophorum var. bernardinum"
"Taraxacum macroceras agg.","Taraxacum macroceras agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1973,1,"wfo-0000135536","urn:lsid:ipni.org:names:253918-1","GCC-3E214CEC-81C2-4FBB-9AA8-912CB24A8718","Taraxacum macroceras","species","wfo-4000037583","Dahlst.","Asteraceae","","",NA,"Taraxacum","","macroceras","","species","Valid","Ark. Bot. 5(9): 15 (1906)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Ark. Bot. 5(9): 15. 1906  to Ark. Bot. 5(9): 15 (1906), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-96277 ","http://www.theplantlist.org/tpl1.1/record/gcc-96277","The Asteraceaae TEN","A","gcc-96277","",FALSE,"","",""
"Taraxacum lacerum agg.","Taraxacum lacerum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1974,1,"wfo-0000027782","urn:lsid:ipni.org:names:253012-1","GCC-B2B0E30B-2202-4757-9F76-D63FA33B7337","Taraxacum ceratophorum","species","wfo-4000037583","(Ledeb.) DC.","Asteraceae","","",NA,"Taraxacum","","ceratophorum","","species","Valid","Prodr. 7(1): 146 (1838)","Accepted","","wfo-0000022525",NA,"Source in seed data: gcc Update namepublishedIn from 146 1838  to Prodr. 7(1): 146 (1838), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-126854 >The Plant List v","http://www.theplantlist.org/tpl1.1/record/gcc-126854","The Asteraceaae TEN","A","gcc-126854","",TRUE,"Synonym","wfo-0000082073","Taraxacum lacerum"
"Taraxacum lateritium agg.","Taraxacum lateritium agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,13,1975,1,"wfo-0000027782","urn:lsid:ipni.org:names:253012-1","GCC-B2B0E30B-2202-4757-9F76-D63FA33B7337","Taraxacum ceratophorum","species","wfo-4000037583","(Ledeb.) DC.","Asteraceae","","",NA,"Taraxacum","","ceratophorum","","species","Valid","Prodr. 7(1): 146 (1838)","Accepted","","wfo-0000022525",NA,"Source in seed data: gcc Update namepublishedIn from 146 1838  to Prodr. 7(1): 146 (1838), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-126854 >The Plant List v","http://www.theplantlist.org/tpl1.1/record/gcc-126854","The Asteraceaae TEN","A","gcc-126854","",TRUE,"Synonym","wfo-0001389218","Taraxacum lateritium var. amguemicum"
"Taraxacum albescens agg.","Taraxacum albescens agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1976,1,"wfo-0000026484","urn:lsid:ipni.org:names:252671-1","GCC-7ACF87A8-1BFD-4276-A31F-D368763E2F42","Taraxacum albescens","species","wfo-4000037583","Dahlst.","Asteraceae","","",NA,"Taraxacum","","albescens","","species","Valid","Ark. Bot. 20A(1): 14 (1926)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Ark. Bot. 20A(1): 14. 1926  to Ark. Bot. 20A(1): 14 (1926), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-12","http://www.theplantlist.org/tpl1.1/record/gcc-125590","The Asteraceaae TEN","A","gcc-125590","",FALSE,"","",""
"Taraxacum Not assigned to aggregate: * T. longicorne","Taraxacum Not assigned to aggregate: * T. longicorne (H-L, N) (R S F) / perfiljevii (D-G) (S F F)",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,795,TRUE,FALSE,NA,1977,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",FALSE,"","",""
"Taraxacum praestans agg.","Taraxacum praestans agg.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,5,1978,1,"wfo-0000029127","","GCC-984C08F0-DEA3-4F9D-A031-D957DA4B7A81","Taraxacum praestans","species","wfo-4000037583","Lindb.fil.","Asteraceae","","",NA,"Taraxacum","","praestans","","species","Valid","","Accepted","","",NA,"Source in seed data: gcc Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from https://wcvp.science.kew.org/taxon/254401-1,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More details ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:254401-1","The Asteraceaae TEN","A","gcc-128150","",FALSE,"","",""
"Taraxacum praestans agg.","Taraxacum praestans agg.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,5,1978,2,"wfo-0000061121","","GCC-C89ED384-C5FE-4908-A9BD-218614974E6A","Taraxacum praestans","species","wfo-4000037583","H.Lindb.","Asteraceae","","",NA,"Taraxacum","","praestans","","species","Valid","Acta Soc. Fauna Fl. Fenn. 29(9): 24. 1907","Accepted","","",NA,"Source in seed data: gcc Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from http://www.theplantlist.org/tpl1.1/record/gcc-18146,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:254401-1","The Asteraceaae TEN","A","gcc-18146","",FALSE,"","",""
"Taraxacum croceum agg.","Taraxacum croceum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,12,1979,1,"wfo-0000071417","","GCC-E60EB496-140A-43BB-A96F-341776E86875","Taraxacum croceum","species","wfo-4000037583","Dahlst.","Asteraceae","","",NA,"Taraxacum","","croceum","","species","Valid","Bih. Kongl. Svenksa Vetensk.-Akad. Handl. xxvi. III. No. 1, 12 (1900)","Accepted","","",NA,"Source in seed data: gcc Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from http://www.theplantlist.org/tpl1.1/record/gcc-28190,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:249525-2","The Asteraceaae TEN","A","gcc-28190","",TRUE,"Synonym","wfo-0001389564","Taraxacum croceum var. repletum"
"Taraxacum islandicum agg.","Taraxacum islandicum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1980,1,"wfo-0000038783","urn:lsid:ipni.org:names:253639-1","GCC-4D811895-2104-44CA-BC31-EE924A121374","Taraxacum islandicum","species","wfo-4000037583","Dahlst. ex M.P.Christ.","Asteraceae","","",NA,"Taraxacum","","islandicum","","species","Valid","Bot. Iceland 3(3): 328 (1942)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Bot. Iceland 3(3): 328. 1942  to Bot. Iceland 3(3): 328 (1942), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gc","http://www.theplantlist.org/tpl1.1/record/gcc-137498","The Asteraceaae TEN","A","gcc-137498","",FALSE,"","",""
"Taraxacum spectabile agg.","Taraxacum spectabile agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1981,1,"wfo-0000073034","urn:lsid:ipni.org:names:254774-1","GCC-B51CE66B-5CB8-4533-9A81-370E121E026A","Taraxacum spectabile","species","wfo-4000037583","Dahlst.","Asteraceae","","",NA,"Taraxacum","","spectabile","","species","Valid","Bot. Not. 1905, 159.","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Bot. Not. 1905: 159.  to Bot. Not. 1905, 159. , information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-29777 >The Pla","http://www.theplantlist.org/tpl1.1/record/gcc-29777","The Asteraceaae TEN","A","gcc-29777","",FALSE,"","",""
"Taraxacum boreum agg.","Taraxacum boreum agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,5,1982,1,"wfo-0000057268","urn:lsid:ipni.org:names:77222242-1","GCC-006B7293-DB81-4A78-A866-E33D0378646B","Taraxacum boreum","species","wfo-4000037583","Dahlst.","Asteraceae","","",NA,"Taraxacum","","boreum","","species","Valid","Acta Soc. Fauna Fl. Fenn. 54(1): 261. 1926","Accepted","","",NA,"Source in seed data: gcc More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-155948 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/gcc-155948 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/gcc-155948","The Asteraceaae TEN","A","gcc-155948","",FALSE,"","",""
"Taraxacum falcatum","Taraxacum falcatum",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1983,1,"wfo-0000054317","urn:lsid:ipni.org:names:253323-1","GCC-011F4D9C-D4C7-4AC3-AB13-1C4EF5443474","Taraxacum falcatum","species","wfo-4000037583","Brenner","Asteraceae","","",NA,"Taraxacum","","falcatum","","species","Valid","Meddeland. Soc. Fauna Fl. Fenn. 34: 25 (1907)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Meddeland. Soc. Fauna Fl. Fenn. 34: 25. 1907  to Meddeland. Soc. Fauna Fl. Fenn. 34: 25 (1907), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.t","http://www.theplantlist.org/tpl1.1/record/gcc-15292","The Asteraceaae TEN","A","gcc-15292","",FALSE,"","",""
"Taraxacum jacuticum","Taraxacum jacuticum",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1984,1,"wfo-0000081665","urn:lsid:ipni.org:names:905388-1","GCC-5FCBC00F-AA30-462A-883D-46DFCD5F851C","Taraxacum jacuticum","species","wfo-4000037583","Tzvelev","Asteraceae","","",NA,"Taraxacum","","jacuticum","","species","Valid","Novosti Sist. Vyssh. Rast. 21: 195 (1984)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Novosti Sist. Vyssh. Rast. 21: 195 (1984).  to Novosti Sist. Vyssh. Rast. 21: 195 (1984), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan","http://www.theplantlist.org/tpl1.1/record/gcc-38209","The Asteraceaae TEN","A","gcc-38209","",FALSE,"","",""
"Taraxacum crassipes agg.","Taraxacum crassipes agg.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,5,1985,1,"wfo-0000001747","","GCC-86B0D9FF-3A4B-49C6-A044-130363AED795","Taraxacum crassipes","species","wfo-4000037583","H.Lindb.","Asteraceae","","",NA,"Taraxacum","","crassipes","","species","Valid","37","Accepted","","",NA,"Source in seed data: gcc Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from http://www.theplantlist.org/tpl1.1/record/gcc-10169,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:253108-1","The Asteraceaae TEN","A","gcc-10169","",FALSE,"","",""
"Taraxacum crassipes agg.","Taraxacum crassipes agg.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,5,1985,2,"wfo-0000037302","","GCC-C9DF4485-B714-4C12-AF61-EB58CCE4CDAD","Taraxacum crassipes","species","wfo-4000037583","Lindb.fil.","Asteraceae","","",NA,"Taraxacum","","crassipes","","species","Valid","","Accepted","","",NA,"Source in seed data: gcc Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from https://wcvp.science.kew.org/taxon/253108-1,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More details ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:253108-1","The Asteraceaae TEN","A","gcc-136076","",FALSE,"","",""
"Taraxacum ruderalia agg.","Taraxacum ruderalia agg.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,TRUE,15,1986,1,"wfo-4000037583","urn:lsid:ipni.org:names:328762-2","","Taraxacum","genus","wfo-7000000146","F.H.Wigg.","Asteraceae","","",NA,"Taraxacum","","","","genus","Valid","Prim. Fl. Holsat. : 56 (1780)","Accepted","","",NA,"Source in seed data: TPL1.1 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Compositae/Taraxacum/ >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/browse/A/Compositae/Taraxacum/ >The Plant List ","","The Asteraceaae TEN","A","","",FALSE,"","",""
"Taraxacum ruderalia agg.","Taraxacum ruderalia agg.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,TRUE,15,1986,2,"wfo-4000048154","urn:lsid:ipni.org:names:11242-1","11242-1","Taraxacum","genus","","L.","","","",NA,"Taraxacum","","","","genus","Rejected","Syst. Nat. s.p.; Hall. Enum. Stirp. Helv. 2: 739 (1742). 1735","Unchecked","","",NA,"Source in seed data: ipni New name from IPNI, information provided by Alan E. on email Oct. 12 2020 nom. rej.","","ipni","","","",FALSE,"","",""
"Taraxacum ruderalia agg.","Taraxacum ruderalia agg.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,TRUE,15,1986,3,"wfo-4100001882","","","Taraxacum","genus","","Weber","","","",NA,"Taraxacum","","","","genus","","","Unchecked","","",NA,"","","rhakhis","","","",FALSE,"","",""
"Crepis sibirica","Crepis sibirica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1987,1,"wfo-0000078041","urn:lsid:ipni.org:names:200185-1","GCC-37A53647-DDD8-404C-98C1-403A3575DAFF","Crepis pyrenaica","species","wfo-4000009682","(L.) Greuter","Asteraceae","","",NA,"Crepis","","pyrenaica","","species","Valid","Exsicc. Genav. 1: 15. 1970","Accepted","","wfo-0000005118",NA,"Source in seed data: gcc Updated namepublishedin from Unknown 1: 15 (1970) to Exsicc. Genav. 1: 15. 1970 , information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-34648 >T","http://www.theplantlist.org/tpl1.1/record/gcc-34648","The Asteraceaae TEN","A","gcc-34648","",TRUE,"Synonym","wfo-0000080092","Crepis sibirica"
"Crepis sibirica","Crepis sibirica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1987,2,"wfo-0000082294","urn:lsid:ipni.org:names:200259-1","GCC-D33B7DB1-E364-4649-9EE4-47FD669B82AD","Crepis sibirica","species","wfo-4000009682","L.","Asteraceae","","",NA,"Crepis","","sibirica","","species","Valid","Sp. Pl. : 807 (1753)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 2: 807. 1753 [1 May 1753]  to Sp. Pl. : 807 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-38","http://www.theplantlist.org/tpl1.1/record/gcc-38811","The Asteraceaae TEN","A","gcc-38811","",FALSE,"","",""
"Crepis paludosa","Crepis paludosa",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,1988,1,"wfo-0000129161","urn:lsid:ipni.org:names:200127-1","GCC-CDF97F5F-54E5-4A86-851E-8333F5D92E71","Crepis paludosa","species","wfo-4000009682","Moench","Asteraceae","","",NA,"Crepis","","paludosa","","species","Valid","Methodus : 535 (1794)","Accepted","","wfo-0000010978",NA,"Source in seed data: gcc Updated scientificnameAuthorship from (L.) Moench to Moench, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-90103 >The Plant List v.1.1.<","http://www.theplantlist.org/tpl1.1/record/gcc-90103","The Asteraceaae TEN","A","gcc-90103","",FALSE,"","",""
"Crepis chrysantha minor","Crepis chrysantha minor",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,1989,1,"wfo-0000095456","urn:lsid:ipni.org:names:199766-1","GCC-666011D3-FB7B-40C4-B28F-5FC0F999F82C","Crepis chrysantha","species","wfo-4000009682","Froel.","Asteraceae","","",NA,"Crepis","","chrysantha","","species","Valid","Bull. Soc. Imp. Naturalistes Moscou 11: 96 (1838)","Accepted","","",NA,"Source in seed data: gcc Updated scientificnameAuthorship from (Ledeb.) Turcz. to Froel., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-51639 >The Plant List v.1","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199766-1","The Asteraceaae TEN","A","gcc-51639","",FALSE,"","",""
"Crepis chrysantha minor","Crepis chrysantha minor",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,6,1989,2,"wfo-0000135152","","GCC-DD5D5B4D-EBC4-44AB-A911-906D1163BF13","Crepis chrysantha","species","wfo-4000009682","(Ledeb.) Turcz.","Asteraceae","","",NA,"Crepis","","chrysantha","","species","Valid","96 1838","Accepted","","wfo-0000017972",NA,"Source in seed data: gcc Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from http://www.theplantlist.org/tpl1.1/record/gcc-95911,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More ","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199766-1","The Asteraceaae TEN","A","gcc-95911","",FALSE,"","",""
"Crepis tectorum tectorum","Crepis tectorum tectorum",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,9,1990,1,"wfo-0000105415","urn:lsid:ipni.org:names:77110919-1","GCC-E52CE74F-EA26-4E98-8146-B64ACB5DB05E","Crepis vesicaria  subsp. taraxacifolia","subspecies","wfo-0000043912","(Thuill.) Thell.","Asteraceae","","",NA,"Crepis","","vesicaria","taraxacifolia","subspecies","Valid","Fl. Schweiz 1: 594 (1909)","Accepted","","wfo-0000138561",NA,"Source in seed data: gcc Update namepublishedIn from 361 1914  to Fl. Schweiz 1: 594 (1909), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-63363 >The Plant List ","http://www.theplantlist.org/tpl1.1/record/gcc-63363","The Asteraceaae TEN","A","gcc-63363","",TRUE,"Synonym","wfo-0000060718","Crepis tectorum"
