"","scientificName"
"11789","Crataegus wattiana"
"11790","Heracleum wilhelmsii"
"11791","Populus woobstii"
"11792","Chenopodium atripliciforme"
"11793","Cirsium serrulatum"
"11794","Cirsium osseticum  subsp. osseticum"
"11795","Lotus ucrainicus"
"11796","Circaea lutetiana"
"11797","Calystegia pellita"
"11798","Calystegia pellita  subsp. pellita"
"11799","Cerasus tomentosa"
"11800","Mentha dumetorum"
"11801","Androsace maxima"
"11802","Melampyrum pratense"
"11803","Potentilla supina  subsp. paradoxa"
"11804","Leymus villosissimus"
"11805","Tragopogon podolicus"
"11806","Pastinaca sylvestris"
"11807","Rumex sylvestris"
"11808","Chorispora sibirica"
"11809","Chorispora macropoda"
"11810","Crataegus chlorocarpa"
"11811","Carex brizoides"
"11812","Carex canescens"
"11813","Geranium collinum"
"11814","Mentha x dalmatica"
"11815","Menispermum dauricum"
"11816","Bolboschoenus maritimus"
"11817","Primula matthioli"
"11818","Spiraea nipponica"
"11819","Festuca pseudovina"
"11820","Syringa reticulata  subsp. amurensis"
"11821","Cynanchum acutum"
"11822","Phellodendron amurense"
"11823","Vitis amurensis"
"11824","Amelanchier arborea"
"11825","Fraxinus chinensis  subsp. rhynchophylla"
"11826","Schisandra chinensis"
"11827","Crataegus microphylla"
"11828","Crataegus coccinea"
"11829","Corylus colurna"
"11830","Tilia euchlora"
"11831","Fraxinus mandshurica"
"11832","Pinus nigra  subsp. pallasiana"
"11833","Picea obovata"
"11834","Larix decidua  var. polonica"
"11835","Apocynum venetum  subsp. sarmatiense"
"11836","Celastrus scandens"
"11837","Cuscuta tinei"
"11838","Plerandra elegantissima"
"11839","Begonia foliosa"
"11840","Begonia incarnata"
"11841","Verbena platensis"
"11842","Begonia ricinifolia"
"11843","Begonia sanguinea"
"11844","Euploca strigosa"
"11845","Alstonia venenata"
"11846","Pistacia vera"
"11847","Aristolochia bracteolata"
"11848","Prosopis cineraria"
"11849","Encelia farinosa"
"11850","Vigna heterophylla"
"11851","Wolffiella hyalina"
"11852","Cuscuta hyalina"
"11853","Prosopis koelziana"
"11854","Juniperus foetidissima"
"11855","Juniperus phoenicea"
"11856","Juniperus procera"
"11857","Physalis stapelioides"
"11858","Passiflora trifasciata"
"11859","Prosopis alba"
"11860","Ohwia caudata"
"11861","Strobilanthes brunelloides"
"11862","Uraria crinita"
"11863","Adiantum fructuosum"
"11864","Solanum bahamense"
"11865","Solanum lanceifolium"
"11866","Solanum lasiocarpum"
"11867","Craterostigma nummulariifolium"
"11868","Jacaranda obtusifolia"
"11869","Sorghum propinquum"
"11870","Metroxylon sagu"
"11871","Hydrocera triflora"
"11872","Pseudarthria viscida"
"11873","Arenga westerhoutii"
"11874","Carex microcarpa"
"11875","Carex aquatilis"
"11876","Juncus filiformis"
"11877","Lobelia pratiana"
"11878","Empetrum rubrum"
"11879","Vaccinium vitis-idaea"
"11880","Hypoxis angustifolia"
"11881","Aristida congesta"
"11882","Fimbristylis cymosa"
"11883","Podocarpus elongatus"
"11884","Solandra guttata"
"11885","Phyllanthus nummulariifolius  subsp. nummulariifolius"
"11886","Wahlenbergia procumbens"
"11887","Aloe striata"
"11888","Praravinia suberosa"
"11889","Buddleja brasiliensis"
"11890","Harpephyllum caffrum"
"11891","Fuchsia coccinea"
"11892","Elaeodendron croceum"
"11893","Cassine crocea"
"11894","Diospyros dichrophylla"
"11895","Afrocarpus falcatus"
"11896","Paspalum geminum"
"11897","Austroeupatorium inulaefolium"
"11898","Exomis microphylla  var. axyrioides"
"11899","Afrocanthium mundianum"
"11900","Clutia pulchella"
"11901","Bothriochloa radicans"
"11902","Cineraria saxifraga"
"11903","Sinobambusa tootsik"
"11904","Passiflora amethystina"
"11905","Passiflora violacea"
"11906","Pittosporum viridiflorum"
"11907","Romulea bulbocodium"
"11908","Crassula pellucida"
"11909","Crassula strigosa"
"11910","Trifolium polymorphum"
"11911","Calystegia soldanella"
"11912","Crossandra infundibuliformis  subsp. brachystachys"
"11913","Lysimachia tenella"
"11914","Plinia cauliflora"
"11915","Platonia esculenta"
"11916","Hevea guianensis"
"11917","Aloe humilis"
"11918","Pilea manniana"
"11919","Ocimum minimum"
"11920","Erythrina mitis"
"11921","Chytranthus"
"11922","Diplotaxis tenuisiliqua"
"11923","Brunfelsia uniflora"
"11924","Ficus virens"
"11925","Panicum trichocladum"
"11926","Scilla amoena"
"11927","Seseli rigidum"
"11928","Shinnersia rivularis"
"11929","Petrosedum erectum"
"11930","Campanula baumgartenii  subsp. beckiana"
"11931","Cirsium candelabrum"
"11932","Cirsium helenioides"
"11933","Cornus kousa"
"11934","Danae racemosa"
"11935","Hieracium accrescens"
"11936","Erigeron acer subsp. brachycephalus"
"11937","Erigeron acer"
"11938","Hieracium acriserratum"
"11939","Polystichum aculeatum"
"11940","Alchemilla acutiloba"
"11941","Hieracium adventicium"
"11942","Hieracium aemulans"
"11943","Hieracium aequialtum"
"11944","Hieracium aethalodes"
"11945","Hieracium ageneium"
"11946","Hieracium ahlfvengrenii"
"11947","Viola alba"
"11948","Veratrum album"
"11949","Hieracium amblyodontum"
"11950","Orobanche amethystea"
"11951","Scleranthus annuus  subsp. polycarpos"
"11952","Hieracium anthracostylum"
"11953","Orontium aquaticum"
"11954","Hieracium araeocladum"
"11955","Chaerophyllum aromaticum"
"11956","Hieracium asteroloma"
"11957","Narcissus cuneiflorus"
"11958","Hieracium aterrimum"
"11959","Hieracium atrocaeruleum"
"11960","Pseudomuscari azureum"
"11961","Hieracium badiicolor"
"11962","Alchemilla baltica"
"11963","Lycium barbatum"
"11964","Hieracium baroniae"
"11965","Hieracium basilimbatum"
"11966","Hieracium bathymallum"
"11967","Carex bebbii"
"11968","Hieracium bembicophorum"
"11969","Carlina biebersteinii"
"11970","Rubus bifrons"
"11971","Arabis blepharophylla"
"11972","Hieracium brachycodon"
"11973","Agrostemma brachyloba"
"11974","Hieracium brachythysanum"
"11975","Polystichum braunii"
"11976","Chaerophyllum bulbosum  subsp. prescottii"
"11977","Hieracium cacuminiustum"
"11978","Anemonastrum canadense"
"11979","Jacobaea cannabifolia"
"11980","Hieracium canovittatum"
"11981","Cirsium canum"
"11982","Arnica chamissonis"
"11983","Centaurea cheiranthifolia  subsp. cheiranthifolius"
"11984","Rubus chlorothyrsos"
"11985","Scrophularia chrysantha"
"11986","Ceratocapnos claviculata"
"11987","Hieracium comitans"
"11988","Hieracium concinnatum"
"11989","Hieracium conspectum"
"11990","Hieracium contaminatum"
"11991","Taraxacum crassum"
"11992","Hieracium crebriserratum"
"11993","Hieracium crispatulum"
"11994","Tragopogon coelesyriacus"
"11995","Tragopogon crocifolius"
"11996","Dianthus cruentus"
"11997","Hieracium ctenophyllum"
"11998","Hieracium cuspididentatum"
"11999","Alchemilla cymatophylla"
"12000","Pilosella cymosa"
"12001","Cynanchica pyrenaica  subsp. cynanchica"
"12002","Hieracium cyrtocladum"
"12003","Hieracium danicum"
"12004","Hieracium decorans"
"12005","Hieracium densipellitum"
"12006","Chenopodium desiccatum"
"12007","Hieracium devestitum"
"12008","Cerastium dichotomum"
"12009","Hieracium diphyllum"
"12010","Taraxacum disseminatum"
"12011","Ornithogalum divergens"
"12012","Hieracium dolichophyllum"
"12013","Hieracium durum"
"12014","Picea engelmannii"
"12015","Hieracium epipsilum"
"12016","Hieracium erioneurum"
"12017","Crocus etruscus"
"12018","Hieracium exsulans"
"12019","Hieracium externum"
"12020","Rubus fabrimontanus"
"12021","Bidens ferulifolia"
"12022","Rubus firmus"
"12023","Hieracium froederstroemii"
"12024","Lamium galeobdolon  subsp. montanum"
"12025","Hieracium gerontocephalum"
"12026","Rubus gillotii"
"12027","Hieracium glaucinum  subsp. baliophyllum"
"12028","Sedum gracile"
"12029","Sorbus graeca"
"12030","Hieracium grandidentiforme"
"12031","Amelanchier grandiflora"
"12032","Amelanchier sanguinea  var. grandiflora"
"12033","Hieracium grandifoliatum"
"12034","Hieracium grandiserratum"
"12035","Rubus gratus"
"12036","Hieracium guttatifrons"
"12037","Hieracium hastato-ovatum"
"12038","Alchemilla heptagona"
"12039","Myriophyllum hippuroides"
"12040","Glechoma hirsuta"
"12041","Allium hollandicum"
"12042","Hieracium hortense"
"12043","Hieracium hospitans"
"12044","Hieracium hypomallum"
"12045","Hieracium imberbe"
"12046","Fritillaria imperialis"
"12047","Lathyrus palustris  subsp. palustris"
"12048","Lathyrus incurvus"
"12049","Leymus innovatus"
"12050","Hieracium inquilinum"
"12051","Hieracium insertum"
"12052","Hieracium intercedens"
"12053","Carex intumescens"
"12054","Hieracium issenii"
"12055","Hieracium koehleri"
"12056","Ranunculus lanuginosus"
"12057","Abies lasiocarpa"
"12058","Cotoneaster latifolius"
"12059","Hieracium laxilimbatum"
"12060","Senecio leucanthemifolius"
"12061","Senecio santiagoensis"
"12062","Seseli libanotis"
"12063","Hieracium liljeholmii"
"12064","Hieracium limbifloccum"
"12065","Rubus loehrii"
"12066","Polystichum lonchitis"
"12067","Hieracium longidens"
"12068","Hieracium luzuleti"
"12069","Hieracium maciatum"
"12070","Centaurea macroptilon"
"12071","Spiraea x macrothyrsa"
"12072","Hieracium macrurum"
"12073","Gunnera magellanica"
"12074","Conopodium majus"
"12075","Hieracium malacophyllum"
"12076","Hieracium maurostylum"
"12077","Taxus media"
"12078","Tsuga mertensiana"
"12079","Hieracium mesopoliotrichum"
"12080","Potentilla micrantha"
"12081","Hieracium microcodon"
"12082","Sagina micropetala"
"12083","Hieracium mimeticum"
"12084","Scilla mischtschenkoana"
"12085","Hieracium monstrosum"
"12086","Seseli montanum"
"12087","Rubus senticosus"
"12088","Rubus montanus"
"12089","Hieracium mucroniferum"
"12090","Helleborus niger"
"12091","Hieracium nigrisquameum"
"12092","Hieracium obtusius"
"12093","Hieracium ohlsenii"
"12094","Hieracium oligostictum"
"12095","Hieracium onychodontum"
"12096","Hieracium otophorum"
"12097","Hieracium parallelisquameum"
"12098","Symphyotrichum x tardiflorum"
"12099","Molopospermum peloponnesiacum"
"12100","Hieracium perexpansum"
"12101","Hieracium phaeoprasum"
"12102","Hieracium platyanthelum"
"12103","Heracleum platytaenium"
"12104","Taraxacum plumbeum"
"12105","Herniaria polygama"
"12106","Polygonum polystachyum var. polystachyum"
"12107","Hieracium porphyrostictum"
"12108","Carex praticola"
"12109","Hieracium protractifrons"
"12110","Cotoneaster przewalskii"
"12111","Hieracium pseudopachyodon"
"12112","Hieracium psiloloma"
"12113","Ranunculus psilostachys"
"12114","Hieracium psilurum"
"12115","Hieracium psittacinum"
"12116","Hieracium ptilophorum"
"12117","Hieracium pulchelliceps"
"12118","Dennstaedtia punctilobula"
"12119","Orobanche variegata"
"12120","Orobanche purpurea"
"12121","Hieracium quadridentatum"
"12122","Hieracium radiiflorum"
"12123","Hieracium retusulum"
"12124","Lathyrus rotundifolius"
"12125","Actaea rubra"
"12126","Rubus rudis"
"12127","Senecio sarracenicus"
"12128","Lotus corniculatus  subsp. corniculatus"
"12129","Rubus sciocharis"
"12130","Hieracium semiornatum"
"12131","Hieracium seriflorum"
"12132","Iris setosa"
"12133","Eurybia sibirica"
"12134","Symphyotrichum sericeum"
"12135","Aster sibiricus"
"12136","Saxifraga sibthorpii"
"12137","Crocus sieberi"
"12138","Rubus siekensis"
"12139","Cnidium silaifolium"
"12140","Rubus silvaticus"
"12141","Chenopodium simplex"
"12142","Rosa x spaethiana"
"12143","Hieracium spaniotrichum"
"12144","Hieracium sparsiguttatum"
"12145","Alchemilla speciosa"
"12146","Blechnum spicant"
"12147","Spiranthes sinensis"
"12148","Spiranthes spiralis"
"12149","Hieracium spodiocladum"
"12150","Hieracium spodiolepis"
"12151","Petasites japonicus  subsp. japonicus"
"12152","Petasites spurius"
"12153","Maianthemum stellatum"
"12154","Ligularia stenocephala"
"12155","Hieracium stenocranoides"
"12156","Carex straminea"
"12157","Hieracium strengnense"
"12158","Hieracium striatisquameum"
"12159","Hieracium strictipes"
"12160","Hieracium subedentatum"
"12161","Hieracium subhorizontale"
"12162","Hieracium subinquilinum"
"12163","Hieracium symmetricum"
"12164","Silene tatarica"
"12165","Prunus tenella"
"12166","Waldsteinia ternata"
"12167","Anemonella thalictroides"
"12168","Taraxacum tortilobum"
"12169","Hieracium tristicolor"
"12170","Hesperis tristis"
"12171","Hieracium tytthopogon"
"12172","Hieracium unguiculatum"
"12173","Hieracium unguiferum"
"12174","Galanthus x valentinei"
"12175","Galanthus krasnovii"
"12176","Milium vernale"
"12177","Cytisus x versicolor"
"12178","Allium victorialis"
"12179","Cynoglossum wallichii"
"12180","Hieracium wendelianum"
"12181","Hieracium xenophytum"
"12182","Hemerocallis yezoensis"
"12183","Hieracium yxnerumense"
"12184","Allium zebdanense"
"12185","Hieracium zygophorum"
"12186","Boerhavia acutifolia"
"12187","Lepidium capense"
"12188","Cardiospermum corindum"
"12189","Carpobrotus dimidiatus"
"12190","Rothmannia globosa"
"12191","Senna italica  subsp. arachoides"
"12192","Deparia japonica"
"12193","Campuloclinium macrocephalum"
"12194","Agrostis montevidensis"
"12195","Rubus pascuus"
"12196","Chenopodium phillipsianum"
"12197","Ludwigia polycarpa"
"12198","Fuirena pubescens"
"12199","Lipotriche scandens  subsp. dregei"
"12200","Gamochaeta spiciformis"
"12201","Pycnostachys urticifolia"
"12202","Rumex usambarensis"
"12203","Salvadora angustifolia"
"12204","Eugenia aschersoniana"
"12205","Justicia congestiflora"
"12206","Phyllanthus casticum"
"12207","Indigofera diversifolia"
"12208","Asparagus umbellulatus"
"12209","Phyllanthus pervilleanus"
"12210","Barleria decaisneana"
"12211","Strychnos spinosa"
"12212","Hydnocarpus pentandrus"
"12213","Dendrolobium umbellatum"
"12214","Commelina undulata"
"12215","Gaillardia aestivalis"
"12216","Ochna ciliata"
"12217","Memecylon caeruleum"
"12218","Spathandra blakeoides  var. blakeoides"
"12219","Selaginella myosurus"
"12220","Eucalyptus staigeriana"
"12221","Aframomum angustifolium"
"12222","Pentadesma butyracea"
"12223","Dendrobium crumenatum"
"12224","Leea guineense"
"12225","Pogostemon heyneanus"
"12226","Melochia lanceolata"
"12227","Cola nitida"
"12228","Grona ramosissima"
"12229","Desmodium arechavaletae"
"12230","Leea rubra"
"12231","Hymenaea verrucosa"
"12232","Leucas zeylanica  var. walkeri"
"12233","Leucas indica var. nagalapuramiana"
"12234","Latania lontaroides"
"12235","Cymbopogon pruinosus"
"12236","Plectranthus africanus"
"12237","Ipomoea asarifolia"
"12238","Microstachys chamaelea"
"12239","Euphorbia corollata"
"12240","Oxycaryum cubense"
"12241","Laggera decurrens"
"12242","Bouffordia dichotoma"
"12243","Plectranthus esculentus"
"12244","Macrotyloma geocarpum"
"12245","Scirpoides holoschoenus"
"12246","Chrysobalanus icaco  subsp. atacorensis"
"12247","Commiphora kerstingii"
"12248","Terminalia neotaliala"
"12249","Ficus polita"
"12250","Exacum quinquenervium"
"12251","Malachra radiata"
"12252","Dalechampia scandens  var. kurzii"
"12253","Dalechampia ficifolia"
"12254","Dalechampia scandens"
"12255","Piper arboreum"
"12256","Carpentaria acuminata"
"12257","Acmella brachyglossa"
"12258","Dracaena braunii"
"12259","Salvinia cucullata"
"12260","Juniperus"
"12261","Copernicia prunifera"
"12262","Dracaena reflexa"
"12263","Cassia javanica  subsp. renigera"
"12264","Cassia renigera"
"12265","Ligustrum robustum"
"12266","Solanum stramoniifolium"
"12267","Hydrocotyle umbellata"
"12268","Hyophorbe verschaffeltii"
"12269","Orthosiphon aristatus"
"12270","Fimbristylis autumnalis"
"12271","Lepidium bidentatum"
"12272","Fleurya interrupta"
"12273","Ipomoea littoralis"
"12274","Kyllinga"
"12275","Sida pusilla"
"12276","Scleria polycarpa"
"12277","Cyperus"
"12278","Glycine tabacina"
"12279","Thelypteris unita"
"12280","Lupinus angustifolius subsp. reticulatus"
"12281","Acacia dodonaeifolia"
"12282","Portulaca macrantha"
"12283","Semiaquilegia adoxoides"
"12284","Aster arenarius"
"12285","Acalypha alopecuroides"
"12286","Sisyrinchium atlanticum"
"12287","Deschampsia atropurpurea"
"12288","Sedum bulbiferum"
"12289","Hygrophila corymbosa"
"12290","Ajuga macrosperma"
"12291","Ajuga tenorei"
"12292","Ajuga decumbens"
"12293","Leucocasia gigantea"
"12294","Neptunia gracilis"
"12295","Euphorbia triphylla"
"12296","Euphorbia graminea"
"12297","Trigonella spruneriana"
"12298","Trigonella glabra  subsp. glabra"
"12299","Cabomba haynesii"
"12300","Limnophila heterophylla"
"12301","Azolla filiculoides  subsp. filiculoides"
"12302","Prunus japonica"
"12303","Eutrema japonicum"
"12304","Dopatrium junceum"
"12305","Alsophila lepifera"
"12306","Hydrocotyle leucocephala"
"12307","Crotalaria albida  var. albida"
"12308","Cayratia maritima"
"12309","Erica muscari"
"12310","Anthoxanthum odoratum  subsp. nipponicum"
"12311","Callitriche peploides"
"12312","Emilia praetermissa"
"12313","Indigofera bungeana"
"12314","Ceratopteris pteridoides"
"12315","Bromus pubescens"
"12316","Bromus variegatus  subsp. villosulus"
"12317","Setaria punctata"
"12318","Alternanthera reineckii"
"12319","Alstonia scholaris"
"12320","Malva sinensis"
"12321","Hygrophila stricta"
"12322","Crotalaria triquetra"
"12323","Ficus altissima"
"12324","Brugmansia arborea"
"12325","Solanum atropurpureum"
"12326","Selaginella biformis"
"12327","Datura candida"
"12328","Myrica cerifera"
"12329","Millettia dura"
"12330","Lindackeria fragrans"
"12331","Jatropha gossypiifolia  var. gossypiifolia"
"12332","Picrasma javanica"
"12333","Nageia wallichiana"
"12334","Podocarpus latifolius"
"12335","Mimosa latispinosa"
"12336","Ipomoea lobata"
"12337","Tecoma nyassae"
"12338","Casuarina obesa"
"12339","Nephrolepis undulata"
"12340","Selaginella perpusilla"
"12341","Schizanthus pinnatus"
"12342","Chrysophyllum roxburghii"
"12343","Leucaena trichandra"
"12344","Sapindus trifoliatus"
"12345","Vigna unguiculata  subsp. tenuis"
"12346","Tarenna grevei"
"12347","Gypsophila acutifolia"
"12348","Linaria angustissima"
"12349","Celtis caucasica"
"12350","Veronica cardiocarpa"
"12351","Zelkova carpinifolia"
"12352","Polygala caucasica"
"12353","Cirsium ciliatum  subsp. ciliatum"
"12354","Cirsium ciliatum"
"12355","Neotorularia contortuplicata"
"12356","Fritillaria crassifolia"
"12357","Oberna cserei"
"12358","Helleborus dumetorum"
"12359","Nonea echioides"
"12360","Opuntia fragilis"
"12361","Crucianella gilanica"
"12362","Carthamus glaucus"
"12363","Helichrysum italicum"
"12364","Clematis jackmanii"
"12365","Pontederia korsakowii"
"12366","Goldbachia laevigata"
"12367","Rumex larinii"
