"scientificName","speciesKey"
"epilobium angustifolium subsp. angustifolium",6428353
"chamerion angustifolium subsp. angustifolium",6428353
"chamaenerion angustifolium subsp. angustifolium",6428353
"chamaerion angustifolium (l.)",6428353
"chamerion angustifolium subsp. circumvagum (mosquin) hoch",6428353
"epilobium angustifolium subsp. circumvagum mosquin",6428353
"chamaenerion angustifolium subsp. circumvagum (mosquin) moldenke",6428353
"chamaenerion grandiflorum (weber) moench",3189172
"epilobium hirsutum var. villosum (thunb.) hausskn.",3189172
"epilobium hirsutum f. alboroseum d.c.mcclint.",3189172
"epilobium himalense royle",3189172
"epilobium hirsutum var. villosum h.hara",3189172
"epilobium ramosum huds.",3189172
"lythrum intermedium ledeb.",3188736
"lythrum salicaria var. tomentosum (mill.) dc.",3188736
"salicaria vulgaris moench",3188736
"chabraea vulgaris bubani",3188736
"lythrum tomentosum dc.",3188736
"lythrum tomentosum mill.",3188736
"lythrum salicaria var. verticillatum bab.",3188736
"salicaria spicata lam.",3188736
"lythrum anceps (koehne) makino",3188736
"hypericum perforatum subsp. perforatum",3189486
"hypericum perforatum var. angustifolium dc.",3189486
"hypericum perforatum var. latifolium koch",3189486
"hypericum lineolatum jord.",3189486
"hypericum perforatum subsp. lineolatum (jord.) berher",3189486
"hypericum perforatum var. vulgare neilr., 1859",3189486
"hypericum perforatum subsp. songaricum (ledeb. ex rchb.) n.robson",3189486
"hypericum perforatum var. anomalum frid.",3189486
"hypericum perforatum var. latiglandulosum choisy",3189486
"galium palustre var. balticum apelgren",2913130
"galium palustre subsp. tetraploideum a.r.clapham",2913130
"galium palustre subsp. caespitosum (g.mey.) oberd.",2913130
"galium palustre var. rupicola des moul.",2913130
"galium masferreri sennen",2913130
"galium reuteri w.koch, 1926",2913130
"rubia palustris (l.) baill.",2913130
"salix caprea subsp. sphacelata (hartm.) macreight",5372952
"salix caprea var. sphacelata (smith) macreight",5372952
"salix coaetanea (c.hartm.) flod.",5372952
"capraea vulgaris opiz",5372952
"salix caprea subsp. hultenii kom.",5372952
"salix hultenii flod.",5372952
"salix caprea var. elliptica a.kern.",5372952
"salix sphacelata sm.",5372952
"caltha palustris subsp. palustris",5371685
"caltha palustris var. palustris",5371685
"caltha palustris subsp. radicans (t.f.forst.) syme",5371685
"caltha palustris subsp. araneosa (steenis) meijden",5371685
"caltha arctica r.br.",5371685
"caltha crenata belyaeva & sipliv.",5371685
"caltha palustris var. radicans (t.f.forst.) beck",5371685
"caltha membranacea (turcz.) schipcz.",5371685
"caltha palustris var. radicans (t.f.forster) hook.",5371685
"carex nigra var. nigra",2724925
"carex nigra subsp. nigra",2724925
"carex nigra subsp. juncella (fr.) lemke",2724925
"carex nigra var. recta (f.fleisch) hyl.",2724925
"carex nigra subsp. juncea (fr.) soó",2724925
"carex nigra subsp. juncella á.löve & d.löve",2724925
"carex goodenoughii asch. & graebn.",2724925
"carex juncella (fr.) th.fr.",2724925
"carex nigra var. juncea (fr.) hyl.",2724925
"pteridium aquilinum subsp. aquilinum",5275012
"pteridium aquilinum subsp. pinetorum (c.n.page & r.r.mill) j.a.thomson",5275012
"pteridium aquilinum subsp. latiusculum (desv.) hultén",5275012
"pteridium pinetorum c.n.page & r.r.mill",5275012
"pteridium aquilinum subsp. latiusculum (desv.) w.c.shieh",5275012
"pteridium aquilinum subsp. pubescens (underw.) j.a.thomson, mickel & mehltr.",5275012
"pteridium aquilinum var. latiusculum (desv.) underw. ex a.heller",5275012
"pteridium aquilinum var. pubescens underw.",5275012
"pteridium aquilinum subsp. latiusculum (desv.) c.n.page",5275012
"iris acoriformis boreau",5298231
"iris paludosa mart., 1812",5298231
"iris bastardii boreau",5298231
"iris lutea lam.",5298231
"limniris pseudacorus (l.) fuss",5298231
"xyridion pseudacorus (l.) klatt",5298231
"iris pseudacorus subsp. acoriformis (boreau) k.richt.",5298231
"lysimachia vulgaris subsp. vulgaris",3169386
"lysimachia capillaris opiz, 1841",3169386
"lysimachia vulgaris f. aprica pax & r.knuth",3169386
"artemisia vulgaris var. vulgaris",3120946
"artemisia vulgaris var. coarctata (forselles) lindm.",3120946
"artemisia vulgaris subsp. vulgaris",3120946
"artemisia vulgaris var. kamtschatica besser",3120946
"artemisia opulenta pamp.",3120946
"artemisia vulgaris var. coarctata forselles ex besser",3120946
"artemisia vulgaris var. coarctata forselles",3120946
"absinthium vulgare (l.) dulac",3120946
"artemisia vulgaris var. parvifolia rouy",3120946
"anemonoides nemorosa (l.) holub",3033263
"anemone nemorosa f. monstrosa r.uechtr.",3033263
"anemonanthea nemorosa (l.) gray",3033263
"anemanthus nemorosus (l.) fourr.",3033263
"anemone nemorosa var. quinquaefolia dc.",3033263
"anemone nemorosa f. bracteata junge",3033263
"anemone intermedia winkl.",3033263
"anemone nemorosa var. purpurea dc.",3033263
"anemone nemorosa var. tenuifolia rouy & foucaud",3033263
"sh0916019.09fu",3149879
"cineraria farfara (l.) bernh.",3149879
"tussilago ruderalis salisb.",3149879
"rumex acetosella subsp. acetosella",2888995
"rumex acetosella subsp. tenuifolius (wallr.) o.schwarz",2888995
"rumex acetosella subsp. pyrenaicus (pourr. ex lapeyr.) akeroyd",2888995
"rumex acetosella subsp. angiocarpus (murb.) murb.",2888995
"rumex tenuifolius (wallr.) á.löve",2888995
"rumex acetosella subsp. arenicola y.mäkinen ex elven",2888995
"acetosella vulgaris (w.d.j.koch) fourr.",2888995
"rumex acetosella var. tenuifolius wallr.",2888995
"rumex acetosella var. acetosella",2888995
"sh1234049.09fu",3034620
"aegopodium podagraria var. variegatum l.h.bailey",3034620
"aegopodium angelicifolium (lam.) salisb.",3034620
"aegopodium podagraria f. rubellum thell.",3034620
"aegopodium podagraria subsp. nadeshdae stepanov",3034620
"podagraria aegopodium (scop.) moench",3034620
"galium verum subsp. verum",9063248
"galium ruthenicum willd.",9063248
"galium wirtgenii f.w.schultz",9063248
"galium verum subsp. wirtgenii (f.w.schultz) oborny",9063248
"sh0959628.09fu",9063248
"galium verum var. verum",9063248
"galium verum var. maritimum dc.",9063248
"galium verum subsp. maritimum (dc.) adema",9063248
"galium verum var. littorale bréb.",9063248
"chrysanthemum leucanthemum l.",8848598
"leucanthemum vulgare subsp. vulgare",8848598
"leucanthemum vulgare var. vulgare",8848598
"leucanthemum praecox (horvatic) horvatic",8848598
"chrysanthemum vulgare (lam.) gaterau",8848598
"chrysanthemum pratense salisb.",8848598
"leucanthemum praecox (horvatić) villard, 1970",8848598
"chrysanthemum leucanthemum subsp. triviale gaudin, 1829",8848598
"chrysanthemum leucanthemum var. leucanthemum",8848598
"betula pubescens subsp. pubescens",9118014
"betula alba l.",9118014
"betula pubescens subsp. czerepanovii (n.i.orlova) hämet-ahti",9118014
"betula pubescens subsp. carpatica (waldst. & kit. ex willd.) asch. & graebn.",9118014
"betula alba subsp. alba",9118014
"betula pubescens subsp. tortuosa (ledeb.) nyman",9118014
"betula pubescens subsp. carpatica (willd.) simonk.",9118014
"betula pubescens var. pubescens",9118014
"betula pubescens var. pumila (zanoni ex murray) govaerts",9118014
"daucus carota subsp. carota",3034742
"daucus carota subsp. gummifer (syme) hook.fil.",3034742
"daucus carota subsp. sativus (hoffm.) arcang.",3034742
"daucus carota subsp. sativus (hoffm.) schübl. & g.martens",3034742
"daucus carota mill., 1768",3034742
"daucus carota var. sativus hoffm.",3034742
"caucalis carota (l.) huds.",3034742
"daucus carota subsp. cuminifolius",3034742
"daucus carota var. carota",3034742
"ranunculus ficaria l.",9094061
"ficaria verna subsp. verna",9094061
"ranunculus ficaria subsp. bulbilifer lambinon",9094061
"ranunculus ficaria subsp. ficaria",9094061
"ranunculus ficaria subsp. bulbifer lawalrée",9094061
"ficaria verna var. bulbifer á.löve & d.löve",9094061
"ficaria ranunculoides roth",9094061
"ficaria verna subsp. bulbifera á.löve & d.löve",9094061
"ficaria verna subsp. bulbilifera á.löve & d.löve",9094061
"rubus idaeus subsp. idaeus",2993094
"rubus idaeus subsp. strigosus (michx.) focke",2993094
"rubus idaeus var. strigosus (michx.) maxim.",2993094
"rubus strigosus michx.",2993094
"rubus idaeus subsp. melanolasius focke",2993094
"rubus komarovii nakai",2993094
"rubus idaeus var. peramoenus (greene) fernald",2993094
"rubus idaeus var. canadensis richardson",2993094
"rubus strigosus var. canadensis (richardson) house",2993094
"fragaria vesca subsp. bracteata (a.heller) staudt",3029817
"fragaria vesca var. bracteata (a.heller) r.j.davis",3029817
"fragaria vesca var. americana porter",3029817
"fragaria vesca subsp. vesca",3029817
"fragaria vesca f. bracteata (a.heller) staudt",3029817
"fragaria vesca subsp. americana (porter) staudt",3029817
"fragaria vesca var. crinita (rydb.) c.l.hitchc.",3029817
"fragaria bracteata a.heller",3029817
"fragaria crinita rydb.",3029817
"lapsana communis subsp. communis",3134857
"lapsana communis subsp. intermedia (m.bieb.) hayek",3134857
"lapsana communis var. glandulosa freyn",3134857
"sh1305806.09fu",3134857
"lampsana communis juss.",3134857
"lapsana communis var. pubescens (hornem.) dc.",3134857
"lapsana intermedia m.bieb.",3134857
"lapsana communis subsp. adenophora (boiss.) rech.fil.",3134857
"lalda communis (l.) bubani",3134857
"rumex crispus var. crispus",8195144
"rumex crispus subsp. littoreus (hardy) akeroyd",8195144
"rumex crispus var. oelandicus hyl.",8195144
"rumex crispus subsp. uliginosus (le gall) akeroyd",8195144
"rumex crispus var. littoreus hardy",8195144
"rumex crispus var. unicallosus lej. & courtois",8195144
"rumex fauriei rech.fil.",8195144
"rumex crispus subsp. robustus (rech.) pestova",8195144
"rumex longifolius kunth",8195144
"capsella bursa-pastoris subsp. bursa-pastoris",5375388
"capsella bursa-pastoris var. integrifolia dc.",5375388
"capsella bursa-pastoris var. bursa-pastoris",5375388
"capsella bursa-pastoris var. pinnatifida schltdl.",5375388
"capsella bursa-pastoris var. coronopifolia dc.",5375388
"bursa concava (e.b.almq.) druce",5375388
"capsella bursa-pastoris f. pinnatifida (schltdl.) jovan.-dunj.",5375388
"capsella bursa-pastoris subsp. bicuspis e.b.almq.",5375388
"thlaspi bursa-pastoris l.",5375388
"eupatorium cannabinum subsp. cannabinum",5402943
"eupatorium cannabinum subsp. corsicum (loisel.) p.fourn.",5402943
"chone heterophylla dulac",5402943
"eupatorium caucasicum steven",5402943
"sh1004204.09fu",5402943
"eupatorium cannabinum f. indivisum (dc.) vollm.",5402943
"polystichum filix-mas (l.) roth",5275132
"dryopteris filix-mas subsp. brittonii fraser-jenk. & widén",5275132
"dryopteris borreri x filix-mas",5275132
"aspidium filix-mas (l.) sw.",5275132
"dryopteris filix-mas subsp. filix-mas",5275132
"aspidium mildeanum göpp.",5275132
"aspidium depastum schkuhr",5275132
"nephrodium filix-mas (l.) rich.",5275132
"polypodium filix-mas l.",5275132
"lonicera periclymenum subsp. periclymenum",5334277
"caprifolium vulgare borkh.",5334277
"lonicera odora salisb.",5334277
"lonicera periclymenum var. quercina weston",5334277
"lonicera periclymenum f. quercifolia (aiton) aspegren",5334277
"caprifolium distinctum moench",5334277
"lonicera periclymenum f. quercina (weston) rehder",5334277
"lonicera periclymenum var. phyllantha st.-lag.",5334277
"lonicera periclymenum var. quercifolia aiton",5334277
"stellaria media subsp. media",5384604
"stellaria media var. media",5384604
"stellaria apetala ucria ex roem.",5384604
"alsine media l.",5384604
"spergularia salina j. & k.presl",5384604
"stellaria media var. maritima (lindstr.) hyl.",5384604
"stellaria media (l.) cirillo",5384604
"stellaria media var. trichocalyx bég.",5384604
"stellaria media var. intermedia guss.",5384604
"cornus sanguinea subsp. sanguinea",3082234
"cornus sanguinea subsp. australis (c.a.mey.) jáv.",3082234
"swida sanguinea (l.) opiz",3082234
"cornus sanguinea subsp. hungarica (kárpáti) soó",3082234
"cornus sanguinea subsp. australis (c.a.mey.) soó, 1978",3082234
"thelycrania sanguinea (l.) fourr.",3082234
"cornus australis c.a.mey.",3082234
"sh1029858.09fu",3082234
"swida australis (c.a.mey.) pojark. ex grossh.",3082234
"lycopus europaeus var. europaeus",5341478
"lycopus europaeus subsp. mollis (a.kern.) murr",5341478
"lycopus europaeus subsp. menthifolius (mabille) skalický",5341478
"lycopus mollis a.kern.",5341478
"lycopus aquaticus moench",5341478
"lycopus europaeus var. pubescens benth.",5341478
"lycopus europaeus subsp. mollis (a.kern.) skalický",5341478
"lycopus europaeus var. menthifolius (mabille) p.fourn., 1938",5341478
"lycopus europaeus var. mollis (a.kern.) briq.",5341478
"tanacetum vulgare subsp. vulgare",3118274
"tanacetum vulgare f. vulgare",3118274
"tanacetum vulgare f. crispum (l.) noss",3118274
"chrysanthemum vulgare (l.) bernh.",3118274
"tanacetum vulgare subsp. boreale (fisch. ex dc.) a, 1975",3118274
"tanacetum boreale fisch. ex dc.",3118274
"tanacetum vulgare var. crispum dc.",3118274
"chrysanthemum tanacetum vis.",3118274
"tanacetum vulgare f. crispum (l.) fernald",3118274
"solanum dulcamara var. dulcamara",2932737
"solanum kitagawae schönb.-tem.",2932737
"solanum dulcamara var. marinum bab.",2932737
"solanum depilatum kitag.",2932737
"solanum dulcamara var. littorale moritzi",2932737
"solanum marinum (bab.) pojark.",2932737
"solanum ruderale salisb.",2932737
"solanum persicum willd.",2932737
"dulcamara flexuosa moench",2932737
"silene dioica var. dioica",5384795
"melandrium rubrum (weigel) garcke",5384795
"melandrium sylvestre (schkuhr) röhl.",5384795
"melandrium dioicum (l.) coss. & germ.",5384795
"silene dioica subsp. dioica",5384795
"lychnis dioica l.",5384795
"lychnis diurna sibth.",5384795
"silene rubra e.h.l.krause",5384795
"melandrium lapponicum (simmons) kuzen.",5384795
"senecio jacobaea l.",5388602
"jacobaea vulgaris subsp. vulgaris",5388602
"jacobaea vulgaris subsp. dunensis (dumort.) pelser & meijden",5388602
"senecio jacobaea subsp. jacobaea",5388602
"jacobaea vulgaris subsp. gotlandica (neuman) b.nord.",5388602
"senecio jacobaea subsp. dunensis (dumort.) kadereit & p.d.sell",5388602
"jacobaea vulgaris moench, 1794",5388602
"sh1257937.09fu",5388602
"senecio jacobaea var. jacobaea",5388602
"sh1022386.09fu",2891770
"impatiens roylei walp.",2891770
"balsamina roylei (walp.) ser.",2891770
"impatiens glandulifera f. albida (hegi) b.boivin",2891770
"impatiens glanduligera lindl.",2891770
"lychnis flos-cuculi l.",5384738
"silene flos-cuculi (l.) clairv.",5384738
"lychnis flos-cuculi subsp. flos-cuculi",5384738
"coccyganthe flos-cuculi (l.) fourr., 1868",5384738
"coronaria flos-cuculi (l.) a.braun",5384738
"coccyganthe flos-cuculi (l.) rchb.",5384738
"coronaria flos-cuculi (l.) r.br.",5384738
"lychnis cyrillii richt. ex rchb.",5384738
"lychnis laciniflora stokes",5384738
"cerastium fontanum var. vulgare (hartm.) greuter & burdet",6364031
"cerastium holosteoides fr.",6364031
"cerastium fontanum var. vulgare (hartm.) m.b.wyse jacks.",6364031
"cerastium fontanum subsp. holosteoides (fr.) salman, ommering & de voogd",6364031
"cerastium fontanum var. holosteoides (fr.) jalas",6364031
"cerastium holosteoides subsp. vulgare (hartm.) buttler",6364031
"cerastium scandicum (gartner) kuzen.",6364031
"cerastium caespitosum gilib. ex asch.",6364031
"cerastium fontanum var. kajanense (kotil. & salmi) jalas",6364031
"medicago lupulina var. lupulina",2965201
"medicago lupulina var. glandulosa w.d.j.koch",2965201
"medicago lupulina var. glanduligera neuman",2965201
"medicago lupulina var. willdenowiana w.d.j.koch",2965201
"medica lupulina (l.) scop.",2965201
"medicago lupulina subsp. lupulina",2965201
"medicago lupulina var. polystachya ser.",2965201
"lupularia parviflora opiz",2965201
"medicago lupulina var. unguiculata ser.",2965201
"mentha aquatica var. aquatica",2927208
"mentha aquatica subsp. litoralis hartm.",2927208
"mentha aquatica subsp. ortmanniana (opiz) lemke",2927208
"mentha citrata ehrh.",2927208
"mentha aquatica var. major sole",2927208
"mentha benearnensis gand., 1884",2927208
"mentha ×piperita subsp. citrata (ehrh.) briq.",2927208
"mentha aquatica var. hirsuta (huds.) huds.",2927208
"mentha acuta strail",2927208
"potentilla repens l.",5367273
"dynamidium reptans (l.) fourr.",5367273
"sh0946943.09fu",5367273
"potentilla mixta nolte",5367273
"potentilla reptans var. minor ser.",5367273
"potentilla reptans var. reptans",5367273
"convolvulus sepium l.",2928441
"calystegia sepium subsp. sepium",2928441
"convolvulus sepium subsp. sepium",2928441
"calystegia sepium subsp. roseata brummitt",2928441
"calystegia sepium subsp. americana (sims) brummitt",2928441
"calystegia sepium subsp. spectabilis brummitt",2928441
"calystegia inflata sweet",2928441
"calystegia spectabilis (brummitt) tzvelev",2928441
"calystegia sepium subsp. baltica rothm.",2928441
"stellaria graminea var. parviflora",5384616
"stellaria hippoctona (czern.) klokov",5384616
"stellaria subulata boeber ex d.f.k.schltdl.",5384616
