"","scientificName"
"826","Astragalus filicaulis"
"827","Oxytropis deflexa"
"828","Oxytropis pumilio"
"829","Oxytropis campestris  var. varians"
"830","Spiraea betulifolia"
"831","Luetkea pectinata"
"832","Potentilla anserina"
"833","Chamaerhodos grandiflora"
"834","Fragaria virginiana"
"835","Sorbus sambucifolia"
"836","Sorbus decora"
"837","Smelowskia bifurcata"
"838","Smelowskia pyriformis"
"839","Parrya nudicaulis"
"840","Cardamine amara"
"841","Cardamine pensylvanica"
"842","Cornus sericea"
"843","Polemonium pulcherrimum"
"844","Primula incana"
"845","Primula mistassinica"
"846","Androsace constancei"
"847","Vaccinium uliginosum"
"848","Prunella vulgaris"
"849","Stachys palustris"
"850","Mentha aquatica"
"851","Thymus karavaevii"
"852","Veronica alaskensis"
"853","Plantago media"
"854","Plantago lanceolata"
"855","Castilleja annua"
"856","Myosotis stricta"
"857","Campanula aurita"
"858","Lobelia kalmii"
"859","Solidago canadensis  var. lepida"
"860","Euthamia graminifolia"
"861","Eurybia radula"
"862","Symphyotrichum ericoides  var. pansum"
"863","Symphyotrichum falcatum"
"864","Symphyotrichum spathulatum"
"865","Symphyotrichum lanceolatum"
"866","Erigeron peregrinus"
"867","Antennaria rosea"
"868","Arnica chamissonis"
"869","Artemisia gmelinii"
"870","Jacobaea ambracea"
"871","Saussurea triangulata"
"872","Cirsium drummondii"
"873","Lactuca tatarica"
"874","Lonicera involucrata"
"875","Achillea alpina  subsp. multiflora"
"876","Aconitum napellus"
"877","Aconitum ochotense"
"878","Aconitum fischeri"
"879","Aconitum x cammarum"
"880","Agropyron cristatum"
"881","Agrostemma githago"
"882","Agrostis vinealis"
"883","Agrostis clavata"
"884","Alchemilla baltica"
"885","Alchemilla wichurae"
"886","Alchemilla corcontica"
"887","Allium cepa"
"888","Allium schoenoprasum"
"889","Amaranthus retroflexus"
"890","Amsinckia lycopsoides"
"891","Anemonoides quinquefolia"
"892","Anethum graveolens"
"893","Ridolfia segetum"
"894","Arabidopsis arenosa"
"895","Artemisia absinthium"
"896","Artemisia campestris  subsp. canadensis"
"897","Artemisia jacutica"
"898","Astragalus alpinus  subsp. alpinus"
"899","Atriplex hortensis"
"900","Atriplex prostrata"
"901","Atriplex pumilio"
"902","Atriplex cinerea"
"903","Atriplex philippii"
"904","Atriplex sagittata"
"905","Avena fatua"
"906","Avena nuda"
"907","Avena sativa var. alba"
"908","Avena sativa var. rufa"
"909","Axyris amaranthoides"
"910","Beckmannia eruciformis"
"911","Persicaria bistorta"
"912","Brassica juncea"
"913","Brassica napus"
"914","Brassica oleracea"
"915","Brassica rapa"
"916","Bromus hordeaceus"
"917","Bromus hordeaceus var. minor"
"918","Buglossoides arvensis"
"919","Bunias orientalis"
"920","Camelina microcarpa"
"921","Camelina sativa"
"922","Campanula rotundifolia"
"923","Cannabis sativa"
"924","Cenolophium denudatum"
"925","Centaurea cyanus"
"926","Centaurea triumfettii var. alba"
"927","Ranunculus testiculatus"
"928","Chenopodium capitatum"
"929","Chenopodium suecicum"
"930","Chorispora tenella"
"931","Conringia orientalis"
"932","Delphinium consolida"
"933","Convolvulus arvensis"
"934","Descurainia incana"
"935","Draba verna"
"936","Dracocephalum parviflorum"
"937","Echinochloa crus-galli"
"938","Erodium cicutarium"
"939","Erysimum virgatum"
"940","Erysimum odoratum"
"941","Erysimum strictum"
"942","Erysimum incanum"
"943","Erythranthe guttata"
"944","Fagopyrum esculentum"
"945","Fagopyrum tataricum"
"946","Fallopia convolvulus"
"947","Festuca rubra"
"948","Fumaria officinalis"
"949","Cysticapnos vesicaria"
"950","Fumaria vaillantii"
"951","Fumaria densiflora"
"952","Galeopsis ladanum  subsp. ladanum"
"953","Galium spurium  subsp. spurium"
"954","Galium spurium"
"955","Galium aparine var. minus"
"956","Galium aparine"
"957","Omalotheca sylvatica"
"958","Gnaphalium sylvaticum"
"959","Helianthus annuus"
"960","Heracleum sphondylium  subsp. sibiricum"
"961","Hesperis matronalis"
"962","Hieracium vulgatum"
"963","Hieracium lachenalii  subsp. lachenalii"
"964","Hordeum brachyantherum"
"965","Hordeum brevisubulatum"
"966","Hordeum distichon"
"967","Hordeum vulgare var. nudum"
"968","Hordeum vulgare"
"969","Hordeum vulgare var. breve"
"970","Iris pseudacorus"
"971","Impatiens noli-tangere"
"972","Jacobaea erucifolia"
"973","Juncus compressus"
"974","Juncus haenkei"
"975","Juncus texanus"
"976","Lappula marginata"
"977","Lappula patula"
"978","Lapsana communis  subsp. alpina"
"979","Lapsana communis f. leiocephala"
"980","Lapsana communis  var. aurantia"
"981","Lepidium campestre"
"982","Lepidium heterophyllum"
"983","Lepidium montanum"
"984","Lepidium perfoliatum"
"985","Lepidium ruderale"
"986","Lepidium sativum"
"987","Leptopyrum fumarioides"
"988","Lolium rigidum"
"989","Lolium multiflorum"
"990","Lolium perenne"
"991","Lolium multiflorum var. typicum"
"992","Lolium multiflorum var. scabrum"
"993","Lotus corniculatus"
"994","Lupinus polyphyllus"
"995","Luzula luzuloides"
"996","Luzula pallescens"
"997","Anchusa arvensis"
"998","Lysimachia arvensis"
"999","Malus pumila"
"1000","Malva pusilla"
"1001","Matricaria recutita"
"1002","Medicago lupulina"
"1003","Medicago falcata  subsp. falcata"
"1004","Medicago varia"
"1005","Medicago polymorpha"
"1006","Medicago x varia"
"1007","Mentha canadensis"
"1008","Mentha arvensis"
"1009","Neslia paniculata"
"1010","Oxybasis glauca"
"1011","Oxybasis"
"1012","Papaver somniferum"
"1013","Pedicularis adunca"
"1014","Pilosella onegensis"
"1015","Pimpinella saxifraga"
"1016","Lathyrus oleraceus"
"1017","Plantago salsa"
"1018","Poa nemoralis"
"1019","Poa palustris"
"1020","Poa palustris var. major"
"1021","Polemonium caeruleum"
"1022","Potentilla argentea"
"1023","Potentilla intermedia"
"1024","Potentilla aurea"
"1025","Potentilla pensylvanica"
"1026","Potentilla supina  var. ternata"
"1027","Potentilla thuringiaca"
"1028","Prunus domestica var. cereola"
"1029","Prunus domestica var. juliana"
"1030","Prunus domestica var. praecox"
"1031","Prunus spinosa"
"1032","Raphanus raphanistrum"
"1033","Raphanus raphanistrum  subsp. sativus"
"1034","Reseda lutea var. lutea"
"1035","Rheum rhabarbarum"
"1036","Rhinanthus alectorolophus"
"1037","Rhinanthus major"
"1038","Ribes dikuscha"
"1039","Rorippa sylvestris"
"1040","Rumex maritimus var. athrix"
"1041","Rumex obtusifolius subsp. sylvestris"
"1042","Rumex obtusifolius"
"1043","Rumex thyrsiflorus"
"1044","Rumex ucranicus"
"1045","Sanguisorba officinalis"
"1046","Saussurea alpina"
"1047","Saxifraga hypnoides"
"1048","Saxifraga spathularis"
"1049","Secale cereale"
"1050","Senecio vernalis"
"1051","Silene flos-cuculi"
"1052","Silene noctiflora"
"1053","Sinapis alba"
"1054","Sisymbrium altissimum"
"1055","Sisymbrium loeselii"
"1056","Sisymbrium polymorphum"
"1057","Symphytum asperum"
"1058","Tragopogon orientalis"
"1059","Tragopogon pusillus"
"1060","Trifolium arvense"
"1061","Trifolium lupinaster"
"1062","Lotus dorycnium"
"1063","Trifolium montanum"
"1064","Trifolium spadiceum"
"1065","Trifolium campestre  subsp. campestre"
"1066","Trifolium variegatum"
"1067","Triticum durum"
"1068","Triticum aestivum var. chini"
"1069","Triticum aestivum var. album"
"1070","Tussilago farfara"
"1071","Valeriana officinalis"
"1072","Veronica chamaedrys"
"1073","Veronica gentianoides  subsp. glacialis"
"1074","Veronica longifolia"
"1075","Vicia lathyroides"
"1076","Vicia sativa  subsp. nigra"
"1077","Vicia monantha  subsp. biflora"
"1078","Vicia setifolia  var. setifolia"
"1079","Vicia sativa  subsp. sativa"
"1080","Vicia tetrasperma"
"1081","Vicia pubescens"
"1082","Viola arvensis"
"1083","Viola tricolor f. alba"
"1084","Dactyloctenium aegyptium"
"1085","Senna bicapsularis"
"1086","Cenchrus ciliaris"
"1087","Eragrostis ciliaris"
"1088","Echinochloa colona"
"1089","Ricinus communis"
"1090","Kalanchoe daigremontiana"
"1091","Cryptostegia grandiflora"
"1092","Cleome gynandra"
"1093","Tabebuia heterophylla"
"1094","Parthenium hysterophorus"
"1095","Azadirachta indica"
"1096","Lawsonia inermis"
"1097","Senna italica"
"1098","Ziziphus jujuba"
"1099","Albizia lebbeck"
"1100","Antigonon leptopus"
"1101","Leucaena leucocephala"
"1102","Chenopodium murale"
"1103","Brachiaria mutica"
"1104","Moringa oleifera"
"1105","Bothriochloa pertusa"
"1106","Calotropis procera"
"1107","Pennisetum purpureum"
"1108","Melinis repens"
"1109","Catharanthus roseus"
"1110","Cyperus rotundus"
"1111","Paliurus spina-christi"
"1112","Ziziphus spina-christi"
"1113","Tecoma stans"
"1114","Clitoria ternatea"
"1115","Aloe vera"
"1116","Aloe succotrina"
"1117","Cleome viscosa"
"1118","Erythrina abyssinica"
"1119","Erythrina abyssinica  subsp. abyssinica"
"1120","Rumex abyssinicus"
"1121","Parkinsonia aculeata"
"1122","Ageratina adenophora"
"1123","Solanum aethiopicum"
"1124","Inga affinis"
"1125","Inga pilosula"
"1126","Funtumia africana"
"1127","Senna alata"
"1128","Populus alba"
"1129","Ipomoea alba"
"1130","Phyllanthus amarus"
"1131","Dysphania ambrosioides"
"1132","Schwenckia americana"
"1133","Solanum americanum"
"1134","Physalis angulata"
"1135","Mercurialis annua"
"1136","Capsicum annuum"
"1137","Khaya anthotheca"
"1138","Hexasepalum apiculatum"
"1139","Celosia argentea"
"1140","Cicer arietinum"
"1141","Spergula arvensis"
"1142","Torilis arvensis"
"1143","Achyranthes aspera"
"1144","Achyranthes aspera  var. porphyristachya"
"1145","Achyranthes aspera  var. sicula"
"1146","Macroptilium atropurpureum"
"1147","Citrus aurantiifolia"
"1148","Citrus x aurantium"
"1149","Melia azedarach"
"1150","Capsicum baccatum"
"1151","Capsicum frutescens"
"1152","Ocimum basilicum"
"1153","Solanum betaceum"
"1154","Sorghum bicolor"
"1155","Hyparrhenia dichroa"
"1156","Cenchrus biflorus"
"1157","Bidens biternata"
"1158","Hydrocotyle bonariensis"
"1159","Erigeron bonariensis"
"1160","Guilandina bonduc"
"1161","Cinnamomum burmanni"
"1162","Cajanus cajan"
"1163","Pityrogramma calomelanos"
"1164","Eucalyptus camaldulensis"
"1165","Lantana camara"
"1166","Haematoxylum campechianum"
"1167","Persicaria capitata"
"1168","Canavalia cathartica"
"1169","Amaranthus caudatus"
"1170","Gomphrena celosioides"
"1171","Ruta chalepensis"
"1172","Momordica charantia"
"1173","Jatropha chevalieri"
"1174","Prosopis chilensis"
"1175","Cymbopogon citratus"
"1176","Embothrium coccineum"
"1177","Ixora coccinea"
"1178","Ixora chinensis"
"1179","Ananas comosus"
"1180","Ageratum conyzoides"
"1181","Chromolaena corymbosa"
"1182","Eleusine coracana"
"1183","Drymaria cordata"
"1184","Vernicia cordata"
"1185","Sida cordifolia"
"1186","Oxalis corniculata"
"1187","Pontederia crassipes"
"1188","Anthephora cristata"
"1189","Heliotropium curassavicum"
"1190","Jatropha curcas"
"1191","Euphorbia cyathophora"
"1192","Acacia dealbata"
"1193","Acacia lunata"
"1194","Biancaea decapetala"
"1195","Acacia decurrens"
"1196","Kalanchoe delagoensis"
"1197","Guilleminea densa"
"1198","Senna didymobotrya"
"1199","Boerhavia diffusa"
"1200","Paspalum dilatatum"
"1201","Desmodium subsecundum"
"1202","Tithonia diversifolia"
"1203","Pontederia diversifolia"
"1204","Phragmites australis"
"1205","Arundo donax"
"1206","Eragrostis echinochoidea"
"1207","Inga edulis"
"1208","Passiflora edulis"
"1209","Afrohybanthus enneaspermus"
"1210","Canavalia ensiformis"
"1211","Boerhavia erecta"
"1212","Duranta erecta"
"1213","Cassia eremophila"
"1214","Manihot esculenta"
"1215","Solanum lycopersicum"
"1216","Olea europaea"
"1217","Vicia faba"
"1218","Vachellia farnesiana"
"1219","Opuntia ficus-indica"
"1220","Cassytha filiformis"
"1221","Rhipsalis baccifera"
"1222","Cassytha glabella  f. glabella"
"1223","Rhipsalis baccifera  subsp. baccifera"
"1224","Cassia fistula"
"1225","Potamogeton fluitans"
"1226","Furcraea foetida"
"1227","Passiflora foetida"
"1228","Phyllanthus fraternus"
"1229","Calotropis gigantea"
"1230","Erythrostemon gilliesii"
"1231","Pachira glabra"
"1232","Nicotiana glauca"
"1233","Oenothera glazioviana"
"1234","Gomphrena globosa"
"1235","Wolffia globosa"
"1236","Cardiospermum grandiflorum"
"1237","Abutilon grandifolium"
"1238","Psidium guajava"
"1239","Stylosanthes guianensis"
"1240","Psidium guineense"
"1241","Senna hirsuta"
"1242","Gossypium hirsutum"
"1243","Cocculus hirsutus"
"1244","Euphorbia hirta"
"1245","Acanthospermum hispidum"
"1246","Amaranthus hybridus"
"1247","Amaranthus hypochondriacus"
"1248","Arachis hypogaea"
"1249","Cynodon incompletus"
"1250","Canna indica"
"1251","Euphorbia indica"
"1252","Flacourtia indica"
"1253","Mangifera indica"
"1254","Chrysanthellum indicum  subsp. afroamericanum"
"1255","Combretum indicum"
"1256","Heliotropium indicum"
"1257","Datura innoxia"
"1258","Desmodium intortum"
"1259","Mirabilis jalapa"
"1260","Cassia javanica  subsp. agnes"
"1261","Spartium junceum"
"1262","Coix lacryma-jobi"
"1263","Physalis lagascae"
"1264","Nephelium lappaceum"
"1265","Olyra latifolia"
"1266","Persicaria limbata"
"1267","Corrigiola litoralis"
"1268","Aristolochia littoralis"
"1269","Hymenocallis littoralis"
"1270","Urena lobata"
"1271","Malva longiflora"
"1272","Glinus lotoides"
"1273","Phaseolus lunatus"
"1274","Helichrysum luteoalbum"
"1275","Phyllanthus maderaspatensis"
"1276","Phyllanthus nummulariifolius"
"1277","Solanum mauritianum"
"1278","Solanum erianthum"
"1279","Cucurbita maxima"
"1280","Spergularia media"
"1281","Acacia melanoxylon"
"1282","Cucumis melo"
"1283","Solanum melongena"
"1284","Datura metel"
"1285","Argemone mexicana"
"1286","Dichondra micrantha"
"1287","Tagetes minuta"
"1288","Schinus molle"
"1289","Falcataria falcata"
"1290","Spondias mombin"
"1291","Bauhinia monandra"
"1292","Coincya monensis  subsp. cheiranthos"
"1293","Polypogon monspeliensis"
"1294","Vernicia montana"
"1295","Calopogonium mucunoides"
"1296","Jatropha multifida"
"1297","Vigna mungo"
"1298","Fumaria muralis"
"1299","Rumex nepalensis"
"1300","Vachellia nilotica  subsp. indica"
"1301","Synedrella nodiflora"
"1302","Zostera noltii"
"1303","Mollugo nudicaulis"
"1304","Atriplex nummularia"
"1305","Senna obtusifolia"
"1306","Anacardium occidentale"
"1307","Senna occidentalis"
"1308","Chromolaena odorata"
"1309","Nasturtium officinale"
"1310","Saccharum officinarum"
"1311","Neptunia prostrata"
"1312","Portulaca oleracea"
"1313","Sonchus asper"
"1314","Corchorus olitorius"
"1315","Bixa orellana"
"1316","Sidastrum paniculatum"
"1317","Carica papaya"
"1318","Galinsoga parviflora"
"1319","Malva parviflora"
"1320","Adenanthera pavonina"
"1321","Hyptis pectinata"
"1322","Physalis peruviana"
"1323","Nicandra physalodes"
"1324","Neustanthus phaseoloides  var. javanicus"
"1325","Neustanthus phaseoloides"
"1326","Gomphocarpus physocarpus"
"1327","Mimosa pigra"
"1328","Bidens pilosa"
"1329","Schkuhria pinnata"
"1330","Kalanchoe pinnata"
"1331","Vanilla planifolia"
"1332","Sicyos polyacanthos"
"1333","Gnaphalium polycaulon"
"1334","Tridax procumbens"
"1335","Eclipta prostrata"
"1336","Mucuna pruriens  var. utilis"
"1337","Centrosema pubescens"
"1338","Caesalpinia pulcherrima"
"1339","Euphorbia pulcherrima"
"1340","Alternanthera pungens"
"1341","Ipomoea purpurea"
"1342","Vigna radiata"
"1343","Hydrocotyle ranunculoides"
"1344","Hydrocotyle sibthorpioides  var. sibthorpioides"
"1345","Canavalia regalis"
"1346","Delonix regia"
"1347","Sida rhombifolia"
"1348","Nicotiana rustica"
"1349","Acacia saligna"
"1350","Samanea saman"
"1351","Digitaria sanguinalis"
"1352","Sapindus saponaria"
"1353","Medicago sativa"
"1354","Vicia sativa"
"1355","Lathyrus sativus"
"1356","Richardia scabra"
"1357","Mimosa scabrella"
"1358","Lipotriche scandens  subsp. scandens"
"1359","Dysphania schraderiana"
"1360","Cortaderia selloana"
"1361","Senna septemtrionalis"
"1362","Alternanthera sessilis"
"1363","Senna siamea"
"1364","Agave sisalana"
"1365","Senna spectabilis"
"1366","Hyptis spicigera"
"1367","Amaranthus spinosus"
"1368","Datura stramonium"
"1369","Pistia stratiotes"
"1370","Opuntia stricta"
"1371","Lantana strigocamara"
"1372","Vigna subterranea"
"1373","Cosmos sulphureus"
"1374","Erigeron sumatrensis"
"1375","Heliotropium supinum"
"1376","Malva sylvestris"
"1377","Phyllanthus tenellus"
"1378","Phyllanthus graveolens  subsp. benthamianus"
"1379","Schinus terebinthifolia"
"1380","Tetragonia tetragonoides"
"1381","Oenothera tetraptera"
"1382","Cascabela thevetia"
"1383","Millettia thonningii"
"1384","Desmodium tortuosum"
"1385","Desmodium procumbens  var. procumbens"
"1386","Solanum torvum"
"1387","Amaranthus tricolor"
"1388","Corchorus tridens"
"1389","Corchorus trilocularis"
"1390","Hibiscus trionum"
"1391","Lipotriche triternata"
"1392","Ipomoea turbinata"
"1393","Ipomoea muricata"
"1394","Desmodium uncinatum"
"1395","Vigna unguiculata"
"1396","Stachytarpheta urticifolia"
"1397","Paspalum urvillei"
"1398","Linum usitatissimum"
"1399","Inga vera"
"1400","Mollugo verticillata"
"1401","Solanum villosum"
"1402","Solanum nigrum"
"1403","Solanum forskalii"
"1404","Vitis vinifera"
"1405","Eragrostis virescens"
"1406","Desmanthus virgatus"
"1407","Amaranthus viridis"
"1408","Amaranthus blitum"
"1409","Pseudoconyza viscosa"
"1410","Foeniculum vulgare"
"1411","Phaseolus vulgaris"
"1412","Solanum wendlandii"
"1413","Tradescantia zebrina  var. zebrina"
"1414","Yucca aloifolia"
"1415","Cucumis anguria"
"1416","Crinum asiaticum"
"1417","Gossypium barbadense"
"1418","Ficus benjamina"
"1419","Tragus berteronianus"
"1420","Digitaria bicornis"
"1421","Melicoccus bijugatus"
"1422","Chrysophyllum cainito"
"1423","Tephrosia candida"
"1424","Terminalia catappa"
"1425","Cyanthillium cinereum"
"1426","Cordia dichotoma"
"1427","Cordia bifurcata"
"1428","Brachiaria distachya"
"1429","Ficus elastica"
"1430","Malpighia emarginata"
"1431","Jasminum fluminense"
"1432","Thunbergia fragrans"
"1433","Punica granatum"
"1434","Ocimum gratissimum"
"1435","Plectranthus ovatus"
"1436","Sorghum halepense"
"1437","Stylosanthes hamata"
"1438","Abutilon hirtum"
"1439","Tamarindus indica"
"1440","Eleusine indica"
"1441","Clerodendrum indicum"
"1442","Launaea intybacea"
"1443","Leonurus macranthus"
"1444","Leonurus japonicus"
"1445","Swietenia mahagoni"
"1446","Adonidia merrillii"
"1447","Leonotis nepetifolia"
"1448","Cocos nucifera"
